# frame times for dvs-video.avi
# frame# time(s)
0	  0.031667
1	  0.041667
2	  0.051667
3	  0.061667
4	  0.071667
5	  0.081667
6	  0.091667
7	  0.101667
8	  0.111667
9	  0.121667
10	  0.131667
11	  0.141667
12	  0.151667
13	  0.161667
14	  0.171667
15	  0.181667
16	  0.191667
17	  0.201667
18	  0.211667
19	  0.221667
20	  0.231667
21	  0.241667
22	  0.251667
23	  0.261667
24	  0.271667
25	  0.281667
26	  0.291667
27	  0.301667
28	  0.311667
29	  0.321667
30	  0.331667
31	  0.341667
32	  0.351667
33	  0.361667
34	  0.371667
35	  0.381667
36	  0.391667
37	  0.401667
38	  0.411667
39	  0.421667
40	  0.431667
41	  0.441667
42	  0.451667
43	  0.461667
44	  0.471667
45	  0.481667
46	  0.491667
47	  0.501667
48	  0.511667
49	  0.521667
50	  0.531667
51	  0.541667
52	  0.551667
53	  0.561667
54	  0.571667
55	  0.581667
56	  0.591667
57	  0.601667
58	  0.611667
59	  0.621667
60	  0.631667
61	  0.641667
62	  0.651667
63	  0.661667
64	  0.671667
65	  0.681667
66	  0.691667
67	  0.701667
68	  0.711667
69	  0.721667
70	  0.731667
71	  0.741667
72	  0.751667
73	  0.761667
74	  0.771667
75	  0.781667
76	  0.791667
77	  0.801667
78	  0.811667
79	  0.821667
80	  0.831667
81	  0.841667
82	  0.851667
83	  0.861667
84	  0.871667
85	  0.881667
86	  0.891667
87	  0.901667
88	  0.911667
89	  0.921667
90	  0.931667
91	  0.941667
92	  0.951667
93	  0.961667
94	  0.971667
95	  0.981667
96	  0.991667
97	  1.001667
