# frame times for dvs-video.avi
# frame# time(s)
0	  0.023333
1	  0.033333
2	  0.043333
3	  0.053333
4	  0.063333
5	  0.073333
6	  0.083333
7	  0.093333
8	  0.103333
9	  0.113333
10	  0.123333
11	  0.133333
12	  0.143333
13	  0.153333
14	  0.163333
15	  0.173333
16	  0.183333
17	  0.193333
18	  0.203333
19	  0.213333
20	  0.223333
21	  0.233333
22	  0.243333
23	  0.253333
24	  0.263333
25	  0.273333
26	  0.283333
27	  0.293333
28	  0.303333
29	  0.313333
30	  0.323333
31	  0.333333
32	  0.343333
33	  0.353333
34	  0.363333
35	  0.373333
36	  0.383333
37	  0.393333
38	  0.403333
39	  0.413333
40	  0.423333
41	  0.433333
42	  0.443333
43	  0.453333
44	  0.463333
45	  0.473333
46	  0.483333
47	  0.493333
48	  0.503333
49	  0.513333
50	  0.523333
51	  0.533333
52	  0.543333
53	  0.553333
54	  0.563333
55	  0.573333
56	  0.583333
57	  0.593333
58	  0.603333
59	  0.613333
60	  0.623333
61	  0.633333
62	  0.643333
63	  0.653333
64	  0.663333
65	  0.673333
66	  0.683333
67	  0.693333
68	  0.703333
69	  0.713333
70	  0.723333
71	  0.733333
72	  0.743333
73	  0.753333
74	  0.763333
75	  0.773333
76	  0.783333
77	  0.793333
78	  0.803333
79	  0.813333
80	  0.823333
81	  0.833333
82	  0.843333
83	  0.853333
84	  0.863333
85	  0.873333
86	  0.883333
87	  0.893333
88	  0.903333
89	  0.913333
90	  0.923333
91	  0.933333
92	  0.943333
93	  0.953333
94	  0.963333
95	  0.973333
96	  0.983333
97	  0.993333
98	  1.003333
