soft_reset,PARM_LEARN,FINISH_STEP,ACCUMULATE_EVENT_MILITIME,IoU,Energy per inference,Spike Rate,TP,TN,FP,FN,Precision,Recall
True,False,4,10,0.3090503998384035,7.411809974655625e-07,0.18682552874088287,1532.4,17687.275,1737.6033333333332,1532.7216666666666,0.46872922120014837,0.500980129108997
True,False,4,20,0.4359068754315376,6.665906653324782e-07,0.168023943901062,1848.4116666666666,18300.463333333333,1124.415,1216.71,0.621441665223466,0.6082972414505495
True,False,4,40,0.649644463857015,4.1378129367330985e-07,0.1042996346950531,2568.33,18553.616666666665,871.2616666666667,496.7916666666667,0.7420410692841626,0.8413187447470366
True,False,4,80,0.7549990424513817,4.809386950910266e-07,0.12122764438390732,2760.5666666666666,18831.28,593.5983333333334,304.555,0.8214361968761453,0.9034944847879899
True,False,4,100,0.761825699408849,5.33656077550404e-07,0.13451583683490753,2818.3283333333334,18788.706666666665,636.1716666666666,246.79333333333332,0.8150507380444322,0.9213581943725118
