# frame times for dvs-video.avi
# frame# time(s)
0	  0.045000
1	  0.055000
2	  0.065000
3	  0.075000
4	  0.085000
5	  0.095000
6	  0.105000
7	  0.115000
8	  0.125000
9	  0.135000
10	  0.145000
11	  0.155000
12	  0.165000
13	  0.175000
14	  0.185000
15	  0.195000
16	  0.205000
17	  0.215000
18	  0.225000
19	  0.235000
20	  0.245000
21	  0.255000
22	  0.265000
23	  0.275000
24	  0.285000
25	  0.295000
26	  0.305000
27	  0.315000
28	  0.325000
29	  0.335000
30	  0.345000
31	  0.355000
32	  0.365000
33	  0.375000
34	  0.385000
35	  0.395000
36	  0.405000
37	  0.415000
38	  0.425000
39	  0.435000
40	  0.445000
41	  0.455000
42	  0.465000
43	  0.475000
44	  0.485000
45	  0.495000
46	  0.505000
47	  0.515000
48	  0.525000
49	  0.535000
50	  0.545000
51	  0.555000
52	  0.565000
53	  0.575000
54	  0.585000
55	  0.595000
56	  0.605000
57	  0.615000
58	  0.625000
59	  0.635000
60	  0.645000
61	  0.655000
62	  0.665000
63	  0.675000
64	  0.685000
65	  0.695000
66	  0.705000
67	  0.715000
68	  0.725000
69	  0.735000
70	  0.745000
71	  0.755000
72	  0.765000
73	  0.775000
74	  0.785000
75	  0.795000
76	  0.805000
77	  0.815000
78	  0.825000
79	  0.835000
80	  0.845000
81	  0.855000
82	  0.865000
83	  0.875000
84	  0.885000
85	  0.895000
86	  0.905000
87	  0.915000
88	  0.925000
89	  0.935000
90	  0.945000
91	  0.955000
92	  0.965000
93	  0.975000
94	  0.985000
95	  0.995000
96	  1.005000
97	  1.015000
98	  1.025000
99	  1.035000
100	  1.045000
101	  1.055000
102	  1.065000
103	  1.075000
104	  1.085000
105	  1.095000
106	  1.105000
107	  1.115000
108	  1.125000
109	  1.135000
110	  1.145000
111	  1.155000
112	  1.165000
113	  1.175000
114	  1.185000
115	  1.195000
116	  1.205000
117	  1.215000
118	  1.225000
119	  1.235000
120	  1.245000
121	  1.255000
122	  1.265000
123	  1.275000
124	  1.285000
125	  1.295000
126	  1.305000
127	  1.315000
128	  1.325000
129	  1.335000
130	  1.345000
131	  1.355000
132	  1.365000
133	  1.375000
134	  1.385000
135	  1.395000
136	  1.405000
137	  1.415000
138	  1.425000
139	  1.435000
140	  1.445000
141	  1.455000
142	  1.465000
143	  1.475000
144	  1.485000
145	  1.495000
146	  1.505000
147	  1.515000
148	  1.525000
149	  1.535000
150	  1.545000
151	  1.555000
152	  1.565000
153	  1.575000
154	  1.585000
155	  1.595000
156	  1.605000
157	  1.615000
158	  1.625000
159	  1.635000
160	  1.645000
161	  1.655000
162	  1.665000
163	  1.675000
164	  1.685000
165	  1.695000
166	  1.705000
167	  1.715000
168	  1.725000
169	  1.735000
170	  1.745000
171	  1.755000
172	  1.765000
173	  1.775000
174	  1.785000
175	  1.795000
176	  1.805000
177	  1.815000
178	  1.825000
179	  1.835000
180	  1.845000
181	  1.855000
182	  1.865000
183	  1.875000
184	  1.885000
185	  1.895000
186	  1.905000
187	  1.915000
188	  1.925000
189	  1.935000
190	  1.945000
191	  1.955000
192	  1.965000
193	  1.975000
