# frame times for dvs-video.avi
# frame# time(s)
0	  0.017857
1	  0.027857
2	  0.037857
3	  0.047857
4	  0.057857
5	  0.067857
6	  0.077857
7	  0.087857
8	  0.097857
9	  0.107857
10	  0.117857
11	  0.127857
12	  0.137857
13	  0.147857
14	  0.157857
15	  0.167857
16	  0.177857
17	  0.187857
18	  0.197857
