soft_reset,PARM_LEARN,FINISH_STEP,ACCUMULATE_EVENT_MILITIME,EVENT_COUNT,EVENT_TH,TIME_CHANGE,IoU,Precision,Recall,Energy per inference,Spike Rate
True,False,2,100,False,0.15,True,84.4,92.91,90.34,1.2618899347671686e-07,2.074326992034912
True,True,2,100,False,0.15,True,84.55,91.36,91.93,1.3596113035418966e-07,2.234963893890381
