soft_reset,PARM_LEARN,FINISH_STEP,ACCUMULATE_EVENT_MILITIME,EVENT_COUNT,EVENT_TH,TIME_CHANGE,IoU,Precision,Recall,Energy per inference,Spike Rate
True,False,1,10,False,0.15,False,38.02,38.02,100.0,1.0827988461414861e-07,1.7799324989318848
True,False,1,10,False,0.15,True,38.02,38.02,100.0,1.4775353918139444e-07,2.4288105964660645
True,False,1,100,False,0.15,False,53.22,63.09,83.29,1.3787121666553048e-08,0.22663623094558716
True,False,1,100,False,0.15,True,56.9,72.76,76.57,8.775708160158047e-09,0.1442573517560959
True,False,2,10,False,0.15,False,38.02,38.02,100.0,1.0682292383989989e-07,1.7559826374053955
True,False,2,10,False,0.15,True,38.02,38.02,100.0,1.6455116735869524e-07,2.7049343585968018
True,False,2,100,False,0.15,False,73.66,80.69,89.85,2.729727199834997e-08,0.4487195312976837
True,False,2,100,False,0.15,True,80.83,87.36,91.7,2.5854648200152042e-08,0.42500534653663635
True,False,4,10,False,0.15,False,38.02,38.02,100.0,2.3109259927878156e-07,3.7987594604492188
