soft_reset,PARM_LEARN,FINISH_STEP,ACCUMULATE_EVENT_MILITIME,EVENT_COUNT,EVENT_TH,TIME_CHANGE,IoU,Precision,Recall,Energy per inference,Spike Rate
True,False,2,100,False,0.15,True,84.25,90.66,92.56,2.8648052818880387e-08,0.47092404961586
True,True,2,100,False,0.15,True,75.64,81.63,91.93,1.4140073112400842e-08,0.23243814706802368
