soft_reset,PARM_LEARN,FINISH_STEP,ACCUMULATE_EVENT_MILITIME,EVENT_COUNT,EVENT_TH,TIME_CHANGE,IoU,Precision,Recall,Energy per inference,Spike Rate
True,False,8,100,False,0.15,False,84.19,88.15,94.93,2.7926233769903774e-07,4.590585708618164
True,True,8,100,False,0.15,False,84.57,89.15,94.25,2.1319246457096597e-07,3.5045125484466553
