soft_reset,PARM_LEARN,FINISH_STEP,ACCUMULATE_EVENT_MILITIME,EVENT_COUNT,EVENT_TH,TIME_CHANGE,IoU,Precision,Recall,Energy per inference,Spike Rate
True,False,8,80,False,0.1,True,86.5,94.81,91.1,3.006155964158097e-07,4.941596031188965
True,False,8,80,False,0.15,False,81.79,90.92,89.91,1.3778269192243897e-07,2.264907121658325
True,False,8,80,False,0.15,True,86.52,94.33,91.41,1.5869373726218328e-07,2.6086483001708984
