# frame times for dvs-video.avi
# frame# time(s)
0	  0.077500
1	  0.127500
2	  0.177500
3	  0.227500
4	  0.277500
5	  0.327500
6	  0.377500
7	  0.427500
8	  0.477500
9	  0.527500
10	  0.577500
11	  0.627500
12	  0.677500
13	  0.727500
14	  0.777500
15	  0.827500
16	  0.877500
17	  0.927500
18	  0.977500
