# frame times for dvs-video.avi
# frame# time(s)
0	  0.015465
1	  0.025465
2	  0.035465
3	  0.045465
4	  0.055465
5	  0.065465
6	  0.075465
7	  0.085465
8	  0.095465
9	  0.105465
10	  0.115465
11	  0.125465
12	  0.135465
13	  0.145465
14	  0.155465
15	  0.165465
16	  0.175465
17	  0.185465
18	  0.195465
19	  0.205465
20	  0.215465
21	  0.225465
22	  0.235465
23	  0.245465
24	  0.255465
25	  0.265465
26	  0.275465
27	  0.285465
28	  0.295465
29	  0.305465
30	  0.315465
31	  0.325465
32	  0.335465
33	  0.345465
34	  0.355465
35	  0.365465
36	  0.375465
37	  0.385465
38	  0.395465
39	  0.405465
40	  0.415465
41	  0.425465
42	  0.435465
43	  0.445465
44	  0.455465
45	  0.465465
46	  0.475465
47	  0.485465
48	  0.495465
49	  0.505465
50	  0.515465
51	  0.525465
52	  0.535465
53	  0.545465
54	  0.555465
55	  0.565465
56	  0.575465
57	  0.585465
58	  0.595465
59	  0.605465
60	  0.615465
61	  0.625465
62	  0.635465
63	  0.645465
64	  0.655465
65	  0.665465
66	  0.675465
67	  0.685465
68	  0.695465
69	  0.705465
70	  0.715465
71	  0.725465
72	  0.735465
73	  0.745465
74	  0.755465
75	  0.765465
76	  0.775465
77	  0.785465
78	  0.795465
79	  0.805465
80	  0.815465
81	  0.825465
82	  0.835465
83	  0.845465
84	  0.855465
85	  0.865465
86	  0.875465
87	  0.885465
88	  0.895465
89	  0.905465
90	  0.915465
91	  0.925465
92	  0.935465
93	  0.945465
94	  0.955465
95	  0.965465
96	  0.975465
97	  0.985465
98	  0.995465
