# frame times for dvs-video.avi
# frame# time(s)
0	  0.018333
1	  0.028333
2	  0.038333
3	  0.048333
4	  0.058333
5	  0.068333
6	  0.078333
7	  0.088333
8	  0.098333
9	  0.108333
10	  0.118333
11	  0.128333
12	  0.138333
13	  0.148333
14	  0.158333
15	  0.168333
16	  0.178333
17	  0.188333
18	  0.198333
19	  0.208333
20	  0.218333
21	  0.228333
22	  0.238333
23	  0.248333
24	  0.258333
25	  0.268333
26	  0.278333
27	  0.288333
28	  0.298333
29	  0.308333
30	  0.318333
31	  0.328333
32	  0.338333
33	  0.348333
34	  0.358333
35	  0.368333
36	  0.378333
37	  0.388333
38	  0.398333
39	  0.408333
40	  0.418333
41	  0.428333
42	  0.438333
43	  0.448333
44	  0.458333
45	  0.468333
46	  0.478333
47	  0.488333
48	  0.498333
49	  0.508333
50	  0.518333
51	  0.528333
52	  0.538333
53	  0.548333
54	  0.558333
55	  0.568333
56	  0.578333
57	  0.588333
58	  0.598333
59	  0.608333
60	  0.618333
61	  0.628333
62	  0.638333
63	  0.648333
64	  0.658333
65	  0.668333
66	  0.678333
67	  0.688333
68	  0.698333
69	  0.708333
70	  0.718333
71	  0.728333
72	  0.738333
73	  0.748333
74	  0.758333
75	  0.768333
76	  0.778333
77	  0.788333
78	  0.798333
79	  0.808333
80	  0.818333
81	  0.828333
82	  0.838333
83	  0.848333
84	  0.858333
85	  0.868333
86	  0.878333
87	  0.888333
88	  0.898333
89	  0.908333
90	  0.918333
91	  0.928333
92	  0.938333
93	  0.948333
94	  0.958333
95	  0.968333
96	  0.978333
97	  0.988333
98	  0.998333
