# frame times for dvs-video.avi
# frame# time(s)
0	  0.015727
1	  0.025727
2	  0.035727
3	  0.045727
4	  0.055727
5	  0.065727
6	  0.075727
7	  0.085727
8	  0.095727
9	  0.105727
10	  0.115727
11	  0.125727
12	  0.135727
13	  0.145727
14	  0.155727
15	  0.165727
16	  0.175727
17	  0.185727
18	  0.195727
19	  0.205727
20	  0.215727
21	  0.225727
22	  0.235727
23	  0.245727
24	  0.255727
25	  0.265727
26	  0.275727
27	  0.285727
28	  0.295727
29	  0.305727
30	  0.315727
31	  0.325727
32	  0.335727
33	  0.345727
34	  0.355727
35	  0.365727
36	  0.375727
37	  0.385727
38	  0.395727
39	  0.405727
40	  0.415727
41	  0.425727
42	  0.435727
43	  0.445727
44	  0.455727
45	  0.465727
46	  0.475727
47	  0.485727
48	  0.495727
49	  0.505727
50	  0.515727
51	  0.525727
52	  0.535727
53	  0.545727
54	  0.555727
55	  0.565727
56	  0.575727
57	  0.585727
58	  0.595727
59	  0.605727
60	  0.615727
61	  0.625727
62	  0.635727
63	  0.645727
64	  0.655727
65	  0.665727
66	  0.675727
67	  0.685727
68	  0.695727
69	  0.705727
70	  0.715727
